Path,Family,Instrument ID,Instrument Name,Pitch,Pitch ID,Dynamics,Dynamics ID
Strings/Violoncello/ordinario/Vc-ord-D#4-mf-2c-T12u.wav,Strings,Vc,Cello,D#4,63,mf,2
Strings/Violoncello/ordinario/Vc-ord-D#4-mf-3c-N.wav,Strings,Vc,Cello,D#4,63,mf,2
Strings/Violoncello/ordinario/Vc-ord-E4-mf-1c-N.wav,Strings,Vc,Cello,E4,64,mf,2
Strings/Violoncello/ordinario/Vc-ord-E4-mf-2c-N.wav,Strings,Vc,Cello,E4,64,mf,2
Strings/Violoncello/ordinario/Vc-ord-E4-mf-3c-N.wav,Strings,Vc,Cello,E4,64,mf,2
Strings/Violoncello/ordinario/Vc-ord-F4-mf-1c-N.wav,Strings,Vc,Cello,F4,65,mf,2
Strings/Violoncello/ordinario/Vc-ord-F4-mf-2c-N.wav,Strings,Vc,Cello,F4,65,mf,2
Strings/Violoncello/ordinario/Vc-ord-F4-mf-3c-T11u.wav,Strings,Vc,Cello,F4,65,mf,2
Strings/Violoncello/ordinario/Vc-ord-F#4-mf-1c-N.wav,Strings,Vc,Cello,F#4,66,mf,2
Strings/Violoncello/ordinario/Vc-ord-F#4-mf-2c-N.wav,Strings,Vc,Cello,F#4,66,mf,2
Strings/Violoncello/ordinario/Vc-ord-G4-mf-1c-N.wav,Strings,Vc,Cello,G4,67,mf,2
Strings/Violoncello/ordinario/Vc-ord-G4-mf-2c-N.wav,Strings,Vc,Cello,G4,67,mf,2
Strings/Violoncello/ordinario/Vc-ord-G#4-mf-1c-N.wav,Strings,Vc,Cello,G#4,68,mf,2
Strings/Violoncello/ordinario/Vc-ord-G#4-mf-2c-N.wav,Strings,Vc,Cello,G#4,68,mf,2
Strings/Violoncello/ordinario/Vc-ord-A4-mf-1c-N.wav,Strings,Vc,Cello,A4,69,mf,2
Strings/Violoncello/ordinario/Vc-ord-A4-mf-2c-N.wav,Strings,Vc,Cello,A4,69,mf,2
Strings/Violoncello/ordinario/Vc-ord-A#4-mf-1c-N.wav,Strings,Vc,Cello,A#4,70,mf,2
Strings/Violoncello/ordinario/Vc-ord-A#4-mf-2c-N.wav,Strings,Vc,Cello,A#4,70,mf,2
Strings/Violoncello/ordinario/Vc-ord-B4-mf-1c-N.wav,Strings,Vc,Cello,B4,71,mf,2
Strings/Violoncello/ordinario/Vc-ord-B4-mf-2c-N.wav,Strings,Vc,Cello,B4,71,mf,2
Strings/Violoncello/ordinario/Vc-ord-C5-mf-1c-T11u.wav,Strings,Vc,Cello,C5,72,mf,2
Strings/Violoncello/ordinario/Vc-ord-C5-mf-2c-T11u.wav,Strings,Vc,Cello,C5,72,mf,2
Strings/Violoncello/ordinario/Vc-ord-C#5-mf-1c-N.wav,Strings,Vc,Cello,C#5,73,mf,2
Strings/Violoncello/ordinario/Vc-ord-D5-mf-1c-N.wav,Strings,Vc,Cello,D5,74,mf,2
Strings/Violoncello/ordinario/Vc-ord-D#5-mf-1c-N.wav,Strings,Vc,Cello,D#5,75,mf,2
Strings/Violoncello/ordinario/Vc-ord-E5-mf-1c-N.wav,Strings,Vc,Cello,E5,76,mf,2
Strings/Violoncello/ordinario/Vc-ord-F5-mf-1c-N.wav,Strings,Vc,Cello,F5,77,mf,2
Strings/Violoncello/ordinario/Vc-ord-F#5-mf-1c-T12u.wav,Strings,Vc,Cello,F#5,78,mf,2
Strings/Violoncello/ordinario/Vc-ord-G5-mf-1c-N.wav,Strings,Vc,Cello,G5,79,mf,2
Strings/Violoncello/ordinario/Vc-ord-G#5-mf-1c-N.wav,Strings,Vc,Cello,G#5,80,mf,2
Strings/Violoncello/ordinario/Vc-ord-A5-mf-1c-N.wav,Strings,Vc,Cello,A5,81,mf,2
Strings/Violoncello/ordinario/Vc-ord-A#5-mf-1c-N.wav,Strings,Vc,Cello,A#5,82,mf,2
Strings/Violoncello/ordinario/Vc-ord-B5-mf-1c-N.wav,Strings,Vc,Cello,B5,83,mf,2
Strings/Violoncello/ordinario/Vc-ord-C6-mf-1c-N.wav,Strings,Vc,Cello,C6,84,mf,2
Strings/Violoncello/ordinario/Vc-ord-C2-ff-4c-N.wav,Strings,Vc,Cello,C2,36,ff,4
Strings/Violoncello/ordinario/Vc-ord-C#2-ff-4c-N.wav,Strings,Vc,Cello,C#2,37,ff,4
Strings/Violoncello/ordinario/Vc-ord-D2-ff-4c-N.wav,Strings,Vc,Cello,D2,38,ff,4
Strings/Violoncello/ordinario/Vc-ord-D#2-ff-4c-N.wav,Strings,Vc,Cello,D#2,39,ff,4
Strings/Violoncello/ordinario/Vc-ord-E2-ff-4c-N.wav,Strings,Vc,Cello,E2,40,ff,4
Strings/Violoncello/ordinario/Vc-ord-F2-ff-4c-T17u.wav,Strings,Vc,Cello,F2,41,ff,4
Strings/Violoncello/ordinario/Vc-ord-F#2-ff-4c-N.wav,Strings,Vc,Cello,F#2,42,ff,4
Strings/Violoncello/ordinario/Vc-ord-G2-ff-3c-N.wav,Strings,Vc,Cello,G2,43,ff,4
Strings/Violoncello/ordinario/Vc-ord-G2-ff-4c-N.wav,Strings,Vc,Cello,G2,43,ff,4
Strings/Violoncello/ordinario/Vc-ord-G#2-ff-3c-T10d.wav,Strings,Vc,Cello,G#2,44,ff,4
Strings/Violoncello/ordinario/Vc-ord-G#2-ff-4c-T12u.wav,Strings,Vc,Cello,G#2,44,ff,4
Strings/Violoncello/ordinario/Vc-ord-A2-ff-3c-T19d.wav,Strings,Vc,Cello,A2,45,ff,4
Strings/Violoncello/ordinario/Vc-ord-A2-ff-4c-N.wav,Strings,Vc,Cello,A2,45,ff,4
Strings/Violoncello/ordinario/Vc-ord-A#2-ff-3c-N.wav,Strings,Vc,Cello,A#2,46,ff,4
Strings/Violoncello/ordinario/Vc-ord-A#2-ff-4c-N.wav,Strings,Vc,Cello,A#2,46,ff,4
Strings/Violoncello/ordinario/Vc-ord-B2-ff-3c-N.wav,Strings,Vc,Cello,B2,47,ff,4
Strings/Violoncello/ordinario/Vc-ord-B2-ff-4c-T11u.wav,Strings,Vc,Cello,B2,47,ff,4
Strings/Violoncello/ordinario/Vc-ord-C3-ff-3c-N.wav,Strings,Vc,Cello,C3,48,ff,4
Strings/Violoncello/ordinario/Vc-ord-C3-ff-4c-N.wav,Strings,Vc,Cello,C3,48,ff,4
Strings/Violoncello/ordinario/Vc-ord-C#3-ff-3c-N.wav,Strings,Vc,Cello,C#3,49,ff,4
Strings/Violoncello/ordinario/Vc-ord-C#3-ff-4c-N.wav,Strings,Vc,Cello,C#3,49,ff,4
Strings/Violoncello/ordinario/Vc-ord-D3-ff-2c-N.wav,Strings,Vc,Cello,D3,50,ff,4
Strings/Violoncello/ordinario/Vc-ord-D3-ff-3c-N.wav,Strings,Vc,Cello,D3,50,ff,4
Strings/Violoncello/ordinario/Vc-ord-D3-ff-4c-T10d.wav,Strings,Vc,Cello,D3,50,ff,4
Strings/Violoncello/ordinario/Vc-ord-D#3-ff-2c-T16d.wav,Strings,Vc,Cello,D#3,51,ff,4
Strings/Violoncello/ordinario/Vc-ord-D#3-ff-3c-T12u.wav,Strings,Vc,Cello,D#3,51,ff,4
Strings/Violoncello/ordinario/Vc-ord-D#3-ff-4c-T16u.wav,Strings,Vc,Cello,D#3,51,ff,4
Strings/Violoncello/ordinario/Vc-ord-E3-ff-2c-N.wav,Strings,Vc,Cello,E3,52,ff,4
Strings/Violoncello/ordinario/Vc-ord-E3-ff-3c-T11d.wav,Strings,Vc,Cello,E3,52,ff,4
Strings/Violoncello/ordinario/Vc-ord-E3-ff-4c-N.wav,Strings,Vc,Cello,E3,52,ff,4
Strings/Violoncello/ordinario/Vc-ord-F3-ff-2c-T17d.wav,Strings,Vc,Cello,F3,53,ff,4
Strings/Violoncello/ordinario/Vc-ord-F3-ff-3c-T17d.wav,Strings,Vc,Cello,F3,53,ff,4
Strings/Violoncello/ordinario/Vc-ord-F3-ff-4c-T14u.wav,Strings,Vc,Cello,F3,53,ff,4
Strings/Violoncello/ordinario/Vc-ord-F#3-ff-2c-N.wav,Strings,Vc,Cello,F#3,54,ff,4
Strings/Violoncello/ordinario/Vc-ord-F#3-ff-3c-N.wav,Strings,Vc,Cello,F#3,54,ff,4
Strings/Violoncello/ordinario/Vc-ord-F#3-ff-4c-T14u.wav,Strings,Vc,Cello,F#3,54,ff,4
Strings/Violoncello/ordinario/Vc-ord-G3-ff-2c-N.wav,Strings,Vc,Cello,G3,55,ff,4
Strings/Violoncello/ordinario/Vc-ord-G3-ff-3c-N.wav,Strings,Vc,Cello,G3,55,ff,4
Strings/Violoncello/ordinario/Vc-ord-G3-ff-4c-N.wav,Strings,Vc,Cello,G3,55,ff,4
Strings/Violoncello/ordinario/Vc-ord-G#3-ff-2c-N.wav,Strings,Vc,Cello,G#3,56,ff,4
Strings/Violoncello/ordinario/Vc-ord-G#3-ff-3c-N.wav,Strings,Vc,Cello,G#3,56,ff,4
Strings/Violoncello/ordinario/Vc-ord-G#3-ff-4c-T15u.wav,Strings,Vc,Cello,G#3,56,ff,4
Strings/Violoncello/ordinario/Vc-ord-A3-ff-1c-N.wav,Strings,Vc,Cello,A3,57,ff,4
Strings/Violoncello/ordinario/Vc-ord-A3-ff-2c-N.wav,Strings,Vc,Cello,A3,57,ff,4
Strings/Violoncello/ordinario/Vc-ord-A3-ff-3c-T21d.wav,Strings,Vc,Cello,A3,57,ff,4
Strings/Violoncello/ordinario/Vc-ord-A3-ff-4c-N.wav,Strings,Vc,Cello,A3,57,ff,4
Strings/Violoncello/ordinario/Vc-ord-A#3-ff-1c-N.wav,Strings,Vc,Cello,A#3,58,ff,4
Strings/Violoncello/ordinario/Vc-ord-A#3-ff-2c-T12u.wav,Strings,Vc,Cello,A#3,58,ff,4
Strings/Violoncello/ordinario/Vc-ord-A#3-ff-3c-N.wav,Strings,Vc,Cello,A#3,58,ff,4
Strings/Violoncello/ordinario/Vc-ord-A#3-ff-4c-N.wav,Strings,Vc,Cello,A#3,58,ff,4
Strings/Violoncello/ordinario/Vc-ord-B3-ff-1c-T11u.wav,Strings,Vc,Cello,B3,59,ff,4
Strings/Violoncello/ordinario/Vc-ord-B3-ff-2c-N.wav,Strings,Vc,Cello,B3,59,ff,4
Strings/Violoncello/ordinario/Vc-ord-B3-ff-3c-T11u.wav,Strings,Vc,Cello,B3,59,ff,4
Strings/Violoncello/ordinario/Vc-ord-C4-ff-1c-N.wav,Strings,Vc,Cello,C4,60,ff,4
Strings/Violoncello/ordinario/Vc-ord-C4-ff-2c-N.wav,Strings,Vc,Cello,C4,60,ff,4
Strings/Violoncello/ordinario/Vc-ord-C4-ff-3c-N.wav,Strings,Vc,Cello,C4,60,ff,4
Strings/Violoncello/ordinario/Vc-ord-C#4-ff-1c-N.wav,Strings,Vc,Cello,C#4,61,ff,4
Strings/Violoncello/ordinario/Vc-ord-C#4-ff-2c-N.wav,Strings,Vc,Cello,C#4,61,ff,4
Strings/Violoncello/ordinario/Vc-ord-C#4-ff-3c-N.wav,Strings,Vc,Cello,C#4,61,ff,4
Strings/Violoncello/ordinario/Vc-ord-D4-ff-1c-N.wav,Strings,Vc,Cello,D4,62,ff,4
Strings/Violoncello/ordinario/Vc-ord-D4-ff-2c-N.wav,Strings,Vc,Cello,D4,62,ff,4
Strings/Violoncello/ordinario/Vc-ord-D4-ff-3c-N.wav,Strings,Vc,Cello,D4,62,ff,4
Strings/Violoncello/ordinario/Vc-ord-D#4-ff-1c-T22u.wav,Strings,Vc,Cello,D#4,63,ff,4
Strings/Violoncello/ordinario/Vc-ord-D#4-ff-2c-T12u.wav,Strings,Vc,Cello,D#4,63,ff,4
Strings/Violoncello/ordinario/Vc-ord-D#4-ff-3c-N.wav,Strings,Vc,Cello,D#4,63,ff,4
Strings/Violoncello/ordinario/Vc-ord-E4-ff-1c-N.wav,Strings,Vc,Cello,E4,64,ff,4
Strings/Violoncello/ordinario/Vc-ord-E4-ff-2c-N.wav,Strings,Vc,Cello,E4,64,ff,4
Strings/Violoncello/ordinario/Vc-ord-E4-ff-3c-T10u.wav,Strings,Vc,Cello,E4,64,ff,4
Strings/Violoncello/ordinario/Vc-ord-F4-ff-1c-N.wav,Strings,Vc,Cello,F4,65,ff,4
Strings/Violoncello/ordinario/Vc-ord-F4-ff-2c-N.wav,Strings,Vc,Cello,F4,65,ff,4
Strings/Violoncello/ordinario/Vc-ord-F4-ff-3c-T14u.wav,Strings,Vc,Cello,F4,65,ff,4
Strings/Violoncello/ordinario/Vc-ord-F#4-ff-1c-N.wav,Strings,Vc,Cello,F#4,66,ff,4
Strings/Violoncello/ordinario/Vc-ord-F#4-ff-2c-N.wav,Strings,Vc,Cello,F#4,66,ff,4
Strings/Violoncello/ordinario/Vc-ord-G4-ff-1c-N.wav,Strings,Vc,Cello,G4,67,ff,4
Strings/Violoncello/ordinario/Vc-ord-G4-ff-2c-N.wav,Strings,Vc,Cello,G4,67,ff,4
Strings/Violoncello/ordinario/Vc-ord-G#4-ff-1c-T18u.wav,Strings,Vc,Cello,G#4,68,ff,4
Strings/Violoncello/ordinario/Vc-ord-G#4-ff-2c-N.wav,Strings,Vc,Cello,G#4,68,ff,4
Strings/Violoncello/ordinario/Vc-ord-A4-ff-1c-N.wav,Strings,Vc,Cello,A4,69,ff,4
Strings/Violoncello/ordinario/Vc-ord-A4-ff-2c-N.wav,Strings,Vc,Cello,A4,69,ff,4
Strings/Violoncello/ordinario/Vc-ord-A#4-ff-1c-N.wav,Strings,Vc,Cello,A#4,70,ff,4
Strings/Violoncello/ordinario/Vc-ord-A#4-ff-2c-N.wav,Strings,Vc,Cello,A#4,70,ff,4
Strings/Violoncello/ordinario/Vc-ord-B4-ff-1c-N.wav,Strings,Vc,Cello,B4,71,ff,4
Strings/Violoncello/ordinario/Vc-ord-B4-ff-2c-N.wav,Strings,Vc,Cello,B4,71,ff,4
Strings/Violoncello/ordinario/Vc-ord-C5-ff-1c-T16u.wav,Strings,Vc,Cello,C5,72,ff,4
Strings/Violoncello/ordinario/Vc-ord-C5-ff-2c-N.wav,Strings,Vc,Cello,C5,72,ff,4
Strings/Violoncello/ordinario/Vc-ord-C#5-ff-1c-N.wav,Strings,Vc,Cello,C#5,73,ff,4
Strings/Violoncello/ordinario/Vc-ord-D5-ff-1c-N.wav,Strings,Vc,Cello,D5,74,ff,4
Strings/Violoncello/ordinario/Vc-ord-D#5-ff-1c-N.wav,Strings,Vc,Cello,D#5,75,ff,4
Strings/Violoncello/ordinario/Vc-ord-E5-ff-1c-N.wav,Strings,Vc,Cello,E5,76,ff,4
Strings/Violoncello/ordinario/Vc-ord-F5-ff-1c-N.wav,Strings,Vc,Cello,F5,77,ff,4
Strings/Violoncello/ordinario/Vc-ord-F#5-ff-1c-T33u.wav,Strings,Vc,Cello,F#5,78,ff,4
Strings/Violoncello/ordinario/Vc-ord-G5-ff-1c-N.wav,Strings,Vc,Cello,G5,79,ff,4
Strings/Violoncello/ordinario/Vc-ord-G#5-ff-1c-T10u.wav,Strings,Vc,Cello,G#5,80,ff,4
Strings/Violoncello/ordinario/Vc-ord-A5-ff-1c-T13d.wav,Strings,Vc,Cello,A5,81,ff,4
Strings/Violoncello/ordinario/Vc-ord-A#5-ff-1c-N.wav,Strings,Vc,Cello,A#5,82,ff,4
Strings/Violoncello/ordinario/Vc-ord-B5-ff-1c-N.wav,Strings,Vc,Cello,B5,83,ff,4
Strings/Violoncello/ordinario/Vc-ord-C6-ff-1c-N.wav,Strings,Vc,Cello,C6,84,ff,4
Strings/Contrabass/ordinario/Cb-ord-E1-pp-4c-N.wav,Strings,Cb,Contrabass,E1,28,pp,0
Strings/Contrabass/ordinario/Cb-ord-F1-pp-4c-N.wav,Strings,Cb,Contrabass,F1,29,pp,0
Strings/Contrabass/ordinario/Cb-ord-F#1-pp-4c-N.wav,Strings,Cb,Contrabass,F#1,30,pp,0
Strings/Contrabass/ordinario/Cb-ord-G1-pp-4c-T10u.wav,Strings,Cb,Contrabass,G1,31,pp,0
Strings/Contrabass/ordinario/Cb-ord-G#1-pp-4c-N.wav,Strings,Cb,Contrabass,G#1,32,pp,0
Strings/Contrabass/ordinario/Cb-ord-A1-pp-3c-N.wav,Strings,Cb,Contrabass,A1,33,pp,0
Strings/Contrabass/ordinario/Cb-ord-A1-pp-4c-N.wav,Strings,Cb,Contrabass,A1,33,pp,0
Strings/Contrabass/ordinario/Cb-ord-A#1-pp-3c-N.wav,Strings,Cb,Contrabass,A#1,34,pp,0
Strings/Contrabass/ordinario/Cb-ord-A#1-pp-4c-N.wav,Strings,Cb,Contrabass,A#1,34,pp,0
Strings/Contrabass/ordinario/Cb-ord-B1-pp-3c-N.wav,Strings,Cb,Contrabass,B1,35,pp,0
Strings/Contrabass/ordinario/Cb-ord-B1-pp-4c-N.wav,Strings,Cb,Contrabass,B1,35,pp,0
Strings/Contrabass/ordinario/Cb-ord-C2-pp-3c-N.wav,Strings,Cb,Contrabass,C2,36,pp,0
Strings/Contrabass/ordinario/Cb-ord-C2-pp-4c-N.wav,Strings,Cb,Contrabass,C2,36,pp,0
Strings/Contrabass/ordinario/Cb-ord-C#2-pp-3c-N.wav,Strings,Cb,Contrabass,C#2,37,pp,0
Strings/Contrabass/ordinario/Cb-ord-C#2-pp-4c-R100u.wav,Strings,Cb,Contrabass,C#2,37,pp,0
Strings/Contrabass/ordinario/Cb-ord-D2-pp-2c-N.wav,Strings,Cb,Contrabass,D2,38,pp,0
Strings/Contrabass/ordinario/Cb-ord-D2-pp-3c-T14d.wav,Strings,Cb,Contrabass,D2,38,pp,0
Strings/Contrabass/ordinario/Cb-ord-D2-pp-4c-N.wav,Strings,Cb,Contrabass,D2,38,pp,0
Strings/Contrabass/ordinario/Cb-ord-D#2-pp-2c-N.wav,Strings,Cb,Contrabass,D#2,39,pp,0
Strings/Contrabass/ordinario/Cb-ord-D#2-pp-3c-N.wav,Strings,Cb,Contrabass,D#2,39,pp,0
Strings/Contrabass/ordinario/Cb-ord-D#2-pp-4c-N.wav,Strings,Cb,Contrabass,D#2,39,pp,0
Strings/Contrabass/ordinario/Cb-ord-E2-pp-2c-N.wav,Strings,Cb,Contrabass,E2,40,pp,0
Strings/Contrabass/ordinario/Cb-ord-E2-pp-3c-N.wav,Strings,Cb,Contrabass,E2,40,pp,0
Strings/Contrabass/ordinario/Cb-ord-E2-pp-4c-N.wav,Strings,Cb,Contrabass,E2,40,pp,0
Strings/Contrabass/ordinario/Cb-ord-F2-pp-2c-N.wav,Strings,Cb,Contrabass,F2,41,pp,0
Strings/Contrabass/ordinario/Cb-ord-F2-pp-3c-N.wav,Strings,Cb,Contrabass,F2,41,pp,0
Strings/Contrabass/ordinario/Cb-ord-F2-pp-4c-N.wav,Strings,Cb,Contrabass,F2,41,pp,0
Strings/Contrabass/ordinario/Cb-ord-F#2-pp-2c-N.wav,Strings,Cb,Contrabass,F#2,42,pp,0
Strings/Contrabass/ordinario/Cb-ord-F#2-pp-3c-N.wav,Strings,Cb,Contrabass,F#2,42,pp,0
Strings/Contrabass/ordinario/Cb-ord-F#2-pp-4c-T15u.wav,Strings,Cb,Contrabass,F#2,42,pp,0
Strings/Contrabass/ordinario/Cb-ord-G2-pp-1c-N.wav,Strings,Cb,Contrabass,G2,43,pp,0
Strings/Contrabass/ordinario/Cb-ord-G2-pp-2c-N.wav,Strings,Cb,Contrabass,G2,43,pp,0
Strings/Contrabass/ordinario/Cb-ord-G2-pp-3c-N.wav,Strings,Cb,Contrabass,G2,43,pp,0
Strings/Contrabass/ordinario/Cb-ord-G2-pp-4c-T13u.wav,Strings,Cb,Contrabass,G2,43,pp,0
Strings/Contrabass/ordinario/Cb-ord-G#2-pp-1c-N.wav,Strings,Cb,Contrabass,G#2,44,pp,0
Strings/Contrabass/ordinario/Cb-ord-G#2-pp-2c-N.wav,Strings,Cb,Contrabass,G#2,44,pp,0
Strings/Contrabass/ordinario/Cb-ord-G#2-pp-3c-N.wav,Strings,Cb,Contrabass,G#2,44,pp,0
Strings/Contrabass/ordinario/Cb-ord-G#2-pp-4c-T21u.wav,Strings,Cb,Contrabass,G#2,44,pp,0
Strings/Contrabass/ordinario/Cb-ord-A2-pp-1c-N.wav,Strings,Cb,Contrabass,A2,45,pp,0
Strings/Contrabass/ordinario/Cb-ord-A2-pp-2c-T12d.wav,Strings,Cb,Contrabass,A2,45,pp,0
Strings/Contrabass/ordinario/Cb-ord-A2-pp-3c-T12d.wav,Strings,Cb,Contrabass,A2,45,pp,0
Strings/Contrabass/ordinario/Cb-ord-A2-pp-4c-N.wav,Strings,Cb,Contrabass,A2,45,pp,0
Strings/Contrabass/ordinario/Cb-ord-A#2-pp-1c-N.wav,Strings,Cb,Contrabass,A#2,46,pp,0
Strings/Contrabass/ordinario/Cb-ord-A#2-pp-2c-N.wav,Strings,Cb,Contrabass,A#2,46,pp,0
Strings/Contrabass/ordinario/Cb-ord-A#2-pp-3c-N.wav,Strings,Cb,Contrabass,A#2,46,pp,0
Strings/Contrabass/ordinario/Cb-ord-A#2-pp-4c-N.wav,Strings,Cb,Contrabass,A#2,46,pp,0
Strings/Contrabass/ordinario/Cb-ord-B2-pp-1c-N.wav,Strings,Cb,Contrabass,B2,47,pp,0
Strings/Contrabass/ordinario/Cb-ord-B2-pp-2c-N.wav,Strings,Cb,Contrabass,B2,47,pp,0
Strings/Contrabass/ordinario/Cb-ord-B2-pp-3c-N.wav,Strings,Cb,Contrabass,B2,47,pp,0
Strings/Contrabass/ordinario/Cb-ord-B2-pp-4c-N.wav,Strings,Cb,Contrabass,B2,47,pp,0
Strings/Contrabass/ordinario/Cb-ord-C3-pp-1c-N.wav,Strings,Cb,Contrabass,C3,48,pp,0
Strings/Contrabass/ordinario/Cb-ord-C3-pp-2c-N.wav,Strings,Cb,Contrabass,C3,48,pp,0
Strings/Contrabass/ordinario/Cb-ord-C3-pp-3c-N.wav,Strings,Cb,Contrabass,C3,48,pp,0
Strings/Contrabass/ordinario/Cb-ord-C3-pp-4c-N.wav,Strings,Cb,Contrabass,C3,48,pp,0
Strings/Contrabass/ordinario/Cb-ord-C#3-pp-1c-N.wav,Strings,Cb,Contrabass,C#3,49,pp,0
Strings/Contrabass/ordinario/Cb-ord-C#3-pp-2c-N.wav,Strings,Cb,Contrabass,C#3,49,pp,0
Strings/Contrabass/ordinario/Cb-ord-C#3-pp-3c-T10u.wav,Strings,Cb,Contrabass,C#3,49,pp,0
Strings/Contrabass/ordinario/Cb-ord-C#3-pp-4c-T16d.wav,Strings,Cb,Contrabass,C#3,49,pp,0
Strings/Contrabass/ordinario/Cb-ord-D3-pp-1c-N.wav,Strings,Cb,Contrabass,D3,50,pp,0
Strings/Contrabass/ordinario/Cb-ord-D3-pp-2c-N.wav,Strings,Cb,Contrabass,D3,50,pp,0
Strings/Contrabass/ordinario/Cb-ord-D3-pp-3c-T27d.wav,Strings,Cb,Contrabass,D3,50,pp,0
Strings/Contrabass/ordinario/Cb-ord-D3-pp-4c-T15u.wav,Strings,Cb,Contrabass,D3,50,pp,0
Strings/Contrabass/ordinario/Cb-ord-D#3-pp-1c-N.wav,Strings,Cb,Contrabass,D#3,51,pp,0
Strings/Contrabass/ordinario/Cb-ord-D#3-pp-2c-N.wav,Strings,Cb,Contrabass,D#3,51,pp,0
Strings/Contrabass/ordinario/Cb-ord-D#3-pp-3c-T18d.wav,Strings,Cb,Contrabass,D#3,51,pp,0
Strings/Contrabass/ordinario/Cb-ord-D#3-pp-4c-N.wav,Strings,Cb,Contrabass,D#3,51,pp,0
Strings/Contrabass/ordinario/Cb-ord-E3-pp-1c-N.wav,Strings,Cb,Contrabass,E3,52,pp,0
Strings/Contrabass/ordinario/Cb-ord-E3-pp-2c-N.wav,Strings,Cb,Contrabass,E3,52,pp,0
Strings/Contrabass/ordinario/Cb-ord-E3-pp-3c-T24d.wav,Strings,Cb,Contrabass,E3,52,pp,0
Strings/Contrabass/ordinario/Cb-ord-F3-pp-1c-N.wav,Strings,Cb,Contrabass,F3,53,pp,0
Strings/Contrabass/ordinario/Cb-ord-F3-pp-2c-N.wav,Strings,Cb,Contrabass,F3,53,pp,0
Strings/Contrabass/ordinario/Cb-ord-F3-pp-3c-T35d.wav,Strings,Cb,Contrabass,F3,53,pp,0
Strings/Contrabass/ordinario/Cb-ord-F#3-pp-1c-N.wav,Strings,Cb,Contrabass,F#3,54,pp,0
Strings/Contrabass/ordinario/Cb-ord-F#3-pp-2c-N.wav,Strings,Cb,Contrabass,F#3,54,pp,0
Strings/Contrabass/ordinario/Cb-ord-F#3-pp-3c-N.wav,Strings,Cb,Contrabass,F#3,54,pp,0
Strings/Contrabass/ordinario/Cb-ord-G3-pp-1c-T11d.wav,Strings,Cb,Contrabass,G3,55,pp,0
Strings/Contrabass/ordinario/Cb-ord-G3-pp-2c-T13d.wav,Strings,Cb,Contrabass,G3,55,pp,0
Strings/Contrabass/ordinario/Cb-ord-G3-pp-3c-N.wav,Strings,Cb,Contrabass,G3,55,pp,0
Strings/Contrabass/ordinario/Cb-ord-G#3-pp-1c-N.wav,Strings,Cb,Contrabass,G#3,56,pp,0
Strings/Contrabass/ordinario/Cb-ord-G#3-pp-2c-N.wav,Strings,Cb,Contrabass,G#3,56,pp,0
Strings/Contrabass/ordinario/Cb-ord-G#3-pp-3c-N.wav,Strings,Cb,Contrabass,G#3,56,pp,0
Strings/Contrabass/ordinario/Cb-ord-A3-pp-1c-N.wav,Strings,Cb,Contrabass,A3,57,pp,0
Strings/Contrabass/ordinario/Cb-ord-A3-pp-2c-N.wav,Strings,Cb,Contrabass,A3,57,pp,0
Strings/Contrabass/ordinario/Cb-ord-A#3-pp-1c-N.wav,Strings,Cb,Contrabass,A#3,58,pp,0
Strings/Contrabass/ordinario/Cb-ord-A#3-pp-2c-N.wav,Strings,Cb,Contrabass,A#3,58,pp,0
Strings/Contrabass/ordinario/Cb-ord-B3-pp-1c-N.wav,Strings,Cb,Contrabass,B3,59,pp,0
Strings/Contrabass/ordinario/Cb-ord-B3-pp-2c-N.wav,Strings,Cb,Contrabass,B3,59,pp,0
Strings/Contrabass/ordinario/Cb-ord-C4-pp-1c-N.wav,Strings,Cb,Contrabass,C4,60,pp,0
Strings/Contrabass/ordinario/Cb-ord-C4-pp-2c-T13u.wav,Strings,Cb,Contrabass,C4,60,pp,0
Strings/Contrabass/ordinario/Cb-ord-C#4-pp-1c-T10u.wav,Strings,Cb,Contrabass,C#4,61,pp,0
Strings/Contrabass/ordinario/Cb-ord-C#4-pp-2c-T10u.wav,Strings,Cb,Contrabass,C#4,61,pp,0
Strings/Contrabass/ordinario/Cb-ord-D4-pp-1c-T12d.wav,Strings,Cb,Contrabass,D4,62,pp,0
Strings/Contrabass/ordinario/Cb-ord-D4-pp-2c-N.wav,Strings,Cb,Contrabass,D4,62,pp,0
Strings/Contrabass/ordinario/Cb-ord-D#4-pp-1c-T10u.wav,Strings,Cb,Contrabass,D#4,63,pp,0
Strings/Contrabass/ordinario/Cb-ord-E4-pp-1c-N.wav,Strings,Cb,Contrabass,E4,64,pp,0
Strings/Contrabass/ordinario/Cb-ord-F4-pp-1c-N.wav,Strings,Cb,Contrabass,F4,65,pp,0
Strings/Contrabass/ordinario/Cb-ord-F#4-pp-1c-N.wav,Strings,Cb,Contrabass,F#4,66,pp,0
Strings/Contrabass/ordinario/Cb-ord-G4-pp-1c-T12d.wav,Strings,Cb,Contrabass,G4,67,pp,0
Strings/Contrabass/ordinario/Cb-ord-G#4-pp-1c-T22u.wav,Strings,Cb,Contrabass,G#4,68,pp,0
Strings/Contrabass/ordinario/Cb-ord-A4-pp-1c-N.wav,Strings,Cb,Contrabass,A4,69,pp,0
